id;name;rating;bedroom;bed;bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
23705399;Hostel in Bangrak district ;4.88 ;1;0;6;84040153;Fing;;Bang Rak;13.72075;100.51869;Private room;3000;2;17;17-08-2023;0.25;12;361;1;
23705432;Condo in Khet Chom Thong ;0;1;1;1;16161552;Arisa;;Chom Thong;13.67406;100.45761;Private room;400;360;0;;;3;180;0;
23909989;Rental unit in Khet Lat Krabang ;0;0;1;1;170101577;L.Shi;;Lat Krabang;13.72226;100.71798;Private room;816;1;0;;;1;0;0;
23709142;Condo in Khet Khlong Toei ;0;0;1;1;42891041;Miki;;Khlong Toei;13.725;100.56688;Entire home/apt;1200;28;0;;;2;173;0;
23722185;Rental unit in Bangkok ;0;2;2;2;159068139;Nook;;Bang Na;13.67366;100.59927;Private room;4500;3;0;;;2;0;0;
23463397;Rental unit in Bangkok ;0;1;1;1.5 ;109828093;Mallika;;Khlong San;13.72219;100.50273;Private room;1200;15;2;22-11-2019;0.03;1;249;0;
23463789;Rental unit in Khet Khlong Toei ;4.36 ;2;2;1.5 ;175004935;Sammy;;Khlong Toei;13.72448;100.56722;Entire home/apt;3480;5;11;10-07-2018;0.16;2;13;0;
23470809;Rental unit in Sathorn ;4.83 ;1;1;1;13899655;Sujira;;Sathon;13.7141385;100.5147787;Entire home/apt;903;1;146;30-11-2023;2.07;26;321;36;
23471670;Rental unit in Khet Watthana ;4.66 ;1;1;1.5 ;13858975;Demo;;Vadhana;13.73225;100.57326;Entire home/apt;2191;2;77;07-12-2023;1.09;7;141;17;
23490077;Rental unit in Khet Khlong San ;4.13 ;1;1;1;30747267;Napat;;Khlong San;13.71846;100.50818;Entire home/apt;;30;8;10-01-2019;0.11;2;0;0;
23929056;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;10914;1;0;;;10;355;0;
23492984;Condo in เขต หนองจอก ;0;1;1;1;175168195;Dawa;;Nong Chok;13.85125;100.81398;Entire home/apt;3000;1;0;;;1;0;0;
23493787;Condo in Huai Khwang District ;4.74 ;3;0;4;12464021;Rebecca;;Huai Khwang;13.76044;100.56944;Entire home/apt;5340;3;179;19-12-2023;2.54;31;139;39;
23929398;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;10914;1;0;;;10;355;0;
23929628;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;10914;1;2;11-02-2019;0.03;10;355;0;
23493939;Condo in Khet Huai Khwang ;0;1;1;1;175203346;Ziao;;Huai Khwang;13.74951;100.56479;Entire home/apt;3291;1;0;;;1;89;0;
23723032;Condo in Khet Chatuchak ;0;1;1;1.5 ;59610244;Pattarawan;;Chatu Chak;13.83103848;100.5400162;Private room;990;2;0;;;1;357;0;
23929782;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;11114;1;2;21-10-2018;0.03;10;356;0;
23929905;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;10914;1;0;;;10;355;0;
23930337;Hostel in Bangkok ;0;1;1;1;73029066;Suebpong;;Bang Rak;13.72229;100.51602;Private room;1090;2;0;;;2;0;0;
23930531;Serviced apartment in เขต ราชเทวี ;0;1;3;1;46129927;Chanan;;Ratchathewi;13.7597;100.53811;Private room;3800;365;0;;;3;0;0;
23734831;Place to stay in Khet Chatuchak ;0;1;1;1;177966217;อริยะ;;Chatu Chak;13.79715;100.55385;Private room;1500;2;0;;;1;0;0;
23739717;Condo in Khet Huai Khwang ;4.73 ;0;1;1;9065900;Sithichai;;Huai Khwang;13.75107;100.58401;Entire home/apt;1150;3;11;17-06-2023;0.16;1;317;6;
23740993;Condo in Khet Huai Khwang ;4.58 ;2;0;5;30803267;Yasmine;;Huai Khwang;13.76065;100.56898;Entire home/apt;1000000;1;12;24-03-2020;0.18;4;365;0;
23498446;Home in Khet Bangkok Yai ;4.90 ;2;2;1;175446488;Ohm;;Bangkok Yai;13.74582;100.48238;Entire home/apt;2786;1;336;12-12-2023;4.82;3;0;88;
23506813;Hostel in Khet Bang Rak ;4.87 ;0;1;1;84040153;Fing;;Bang Rak;13.72087;100.51758;Private room;949;2;38;10-12-2023;0.54;12;360;2;
23509405;Serviced apartment in Asoke ;0;1;1;1;98598351;Admiral Premier;;Vadhana;13.73928;100.56424;Hotel room;6457;1;1;13-05-2018;0.01;16;362;0;
23509893;Rental unit in Khet Thon Buri ;5.0 ;2;2;1;7424411;Chitsanupong;;Thon buri;13.71841;100.48253;Private room;;1;3;12-06-2019;0.04;1;0;0;
23934230;Rental unit in 曼�;4.96 ;2;2;2;149112551;Hong;;Bang Kho laen;13.69553;100.51361;Entire home/apt;1457;28;27;02-10-2023;0.39;5;144;4;
23937210;Condo in Sathorn ;4.81 ;1;3;1;13899655;Sujira;;Sathon;13.71443712;100.5153023;Entire home/apt;879;1;134;08-12-2023;1.92;26;255;45;
23509934;Home in Khan Na Yao ;0;2;1;1;175403458;สวยโชคดี;;Khan Na Yao;13.8387;100.66512;Entire home/apt;3000;1;0;;;1;0;0;
23949148;Rental unit in Khet Huai Khwang ;0;1;1;1;174335362;Kriangsak;;Huai Khwang;13.7593;100.59545;Private room;470;1;0;;;4;365;0;
23752078;Condo in Ratchathewi ;4.80 ;0;2;1;48062833;Arty;;Ratchathewi;13.75321;100.53711;Entire home/apt;1586;2;162;20-12-2023;2.31;1;223;45;
23949297;Rental unit in Khet Wang Thonglang ;0;1;1;1;174335362;Kriangsak;;Wang Thong Lang;13.75735;100.60546;Private room;460;3;0;;;4;363;0;
23950386;Rental unit in Khet Bang Kapi ;0;0;1;1;174335362;Kriangsak;;Bang Kapi;13.7547;100.61092;Private room;370;3;1;20-08-2018;0.02;4;363;0;
24169811;Rental unit in Khet Bang Sue ;4.91 ;1;2;1;111880583;Yanin;;Bang Sue;13.80621;100.53687;Private room;490;2;34;13-12-2023;0.50;4;352;16;
23953216;Condo in Khet Din Daeng ;0;2;3;2;180109759;Pad;;Din Daeng;13.79929;100.5741;Entire home/apt;3657;2;0;;;1;0;0;
24169914;Condo in Chatuchak ;0;1;1;1;156866159;Nunthawan;;Chatu Chak;13.798;100.55177;Entire home/apt;900;30;1;02-07-2018;0.01;1;358;0;
23755545;Rental unit in Khlong Toei ;0;2;3;1;35525261;Mams;;Vadhana;13.73492;100.58955;Entire home/apt;8400;1;0;;;2;359;0;
23772758;Hostel in Khet Lat Krabang ;0;1;0;4;163232577;Itsara;;Lat Krabang;13.72375;100.74058;Shared room;2000;1;0;;;2;174;0;
23957278;Rental unit in Khet Huai Khwang ;4.30 ;3;0;4;133082557;Jn;;Huai Khwang;13.76101;100.56803;Entire home/apt;5400;1;88;19-11-2023;1.27;21;92;27;
23959136;Condo in Khet Thon Buri ;4.75 ;1;0;4;151945900;Jasmeet;;Thon buri;13.71724;100.48118;Entire home/apt;1160;60;20;24-03-2023;0.29;2;365;1;
23959331;Rental unit in Ratchathewi ;4.78 ;2;2;1;180160249;Tangkwa;;Ratchathewi;13.76142;100.54347;Private room;;1;50;07-03-2020;0.72;1;0;0;
23779878;Rental unit in Khwang ;4.92 ;2;2;1.5 ;70728816;Ella;;Huai Khwang;13.76004;100.5692;Entire home/apt;;30;109;28-04-2023;1.56;9;0;4;
23793960;Hostel in Khet Watthana ;0;1;1;2;50986869;Sutthi;;Vadhana;13.73031;100.57296;Shared room;400;2;0;;;3;365;0;
23794529;Hostel in Khet Ratchathewi ;4.73 ;1;1;1;7472382;Chatri;;Ratchathewi;13.75213;100.53708;Private room;1100;1;59;28-11-2023;0.84;9;354;11;
24176969;Rental unit in Bangkok ;4.60 ;1;2;4;32386443; Anumart;;Ratchathewi;13.75638;100.52839;Private room;600;2;10;28-03-2023;0.14;3;364;3;
24187122;Condo in Khet Watthana ;4.70 ;2;3;2;181212010;Theresia;;Khlong Toei;13.72757;100.56906;Entire home/apt;2300;31;40;10-12-2023;0.58;2;66;4;
23967118;Bed and breakfast in Khet Sathon ;0;1;1;1;150929956;น.ส.ดาณี;;Sathon;13.71592;100.51948;Private room;600;1;1;31-08-2023;0.25;17;269;1;
24189320;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;9414;1;1;29-08-2018;0.02;10;363;0;
23967589;Rental unit in Khet Phra Nakhon ;0;2;1;1;180252289;Franklin;;Phra Nakhon;13.75593;100.50058;Entire home/apt;13162;1;0;;;1;0;0;
24189938;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;11114;1;1;27-09-2018;0.02;10;356;0;
24190296;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;11114;1;1;13-10-2018;0.02;10;356;0;
24190615;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;11114;1;1;22-09-2018;0.02;10;356;0;
24191066;Hotel in กรุงเทพมหานคร ;0;0;1;1;163815743;Chatchawan From Emporium Suites;;Khlong Toei;13.73076;100.56877;Private room;10914;1;1;21-11-2019;0.02;10;355;0;
24191309;Condo in Wattana ;4.78 ;3;3;4;1617271;Ken;;Vadhana;13.74004;100.58879;Entire home/apt;2642;31;23;18-02-2020;0.35;1;238;0;
23795123;Condo in Khet Bang Kapi ;4.78 ;1;1;1.5 ;178564583;Perth;;Bang Kapi;13.74978;100.61188;Entire home/apt;600;1;46;25-01-2023;0.67;1;0;1;
23795444;Rental unit in Khet Watthana ;0;0;1;1;178566116;Winman;;Vadhana;13.72885;100.59042;Entire home/apt;1831;1;0;;;1;0;0;
23967968;Hostel in Khet Sathon ;0;1;1;1;150929956;น.ส.ดาณี;;Sathon;13.71597;100.52167;Private room;600;1;0;;;17;179;0;
23969213;Home in Khet Dusit ;0;4;2;1;180264356;Varissara;;Ratchathewi;13.76002;100.52233;Private room;950;1;1;07-05-2018;0.01;2;365;0;
23813393;Rental unit in Bangkok ;0;3;1;1;119089232;FanFan②;;Phaya Thai;13.79453;100.54866;Entire home/apt;;1;0;;;1;0;0;
24193055;Serviced apartment in Bangkok ;4.52 ;1;2;1;115758511;JSHome;;Khlong Toei;13.72464;100.56703;Entire home/apt;1829;1;25;22-10-2023;0.44;37;359;10;
23987230;Hostel in Khet Sathon ;0;1;2;1;150929956;น.ส.ดาณี;;Sathon;13.71596;100.52126;Private room;600;1;0;;;17;179;0;
23987784;Hostel in Khet Sathon ;0;1;3;1;150929956;น.ส.ดาณี;;Sathon;13.71549;100.52221;Private room;800;1;0;;;17;87;0;
23817170;Rental unit in Khet Khlong Toei ;4.87 ;1;1;1.5 ;35112478;Ping;;Khlong Toei;13.72589;100.56672;Entire home/apt;;15;215;01-10-2023;3.07;12;0;32;
23995954;Condo in Khet Phaya Thai ;4.48 ;2;2;1;24818096;Jp;;Phaya Thai;13.78455;100.5432;Entire home/apt;1600;1;133;11-12-2023;1.92;2;261;43;
23818150;Guesthouse in Bangkok ;0;4;0;4;8664261;Kriengkrai;;Ratchathewi;13.7559;100.54129;Private room;4000;1;0;;;7;0;0;
23996675;Loft in Khet Phaya Thai ;4.62 ;2;2;1;24818096;Jp;;Phaya Thai;13.78385;100.54324;Entire home/apt;1600;1;125;09-12-2023;1.80;2;294;32;
24000122;Rental unit in Khet Sathon ;4.85 ;6;0;11;96492745;Top;;Sathon;13.72231;100.54448;Entire home/apt;14570;1;66;19-11-2023;0.95;2;359;14;
24001405;Condo in Khet Ratchathewi ;4.62 ;3;0;4;6496398;Anne;;Ratchathewi;13.74994755;100.5383148;Entire home/apt;4414;2;53;25-12-2023;0.77;7;43;14;
23832413;Serviced apartment in Khet Watthana ;0;1;1;1;120166695;ณัฐรดา;;Khlong Toei;13.70922;100.5978;Entire home/apt;1500;1;1;04-05-2018;0.01;3;181;0;
23832894;Serviced apartment in Khet Watthana ;0;1;1;1;120166695;ณัฐรดา;;Khlong Toei;13.70874;100.59805;Private room;1700;1;0;;;3;365;0;
24211247;Condo in Khet Lak Si ;0;1;1;1;182528642;Kamonchanok;;Don Mueang;13.89139;100.58332;Private room;950;1;0;;;1;0;0;
24213110;Home in Khet Lat Phrao ;0;3;1;1;182519749;Somkiat;;Lat Phrao;13.82201;100.61271;Shared room;5000;3;0;;;3;0;0;
24002828;Rental unit in Khlong Toei ;4.67 ;1;2;1.5 ;5984433;Sunnot;;Khlong Toei;13.72612;100.56664;Entire home/apt;1282;28;42;22-07-2023;0.62;22;267;2;
24004131;Hostel in Khet Ratchathewi ;3.89 ;1;1;1;8444643;Kiattisak;;Ratchathewi;13.74984;100.54007;Private room;1399;1;9;04-01-2020;0.13;58;363;0;
24214182;Townhouse in Lat Phrao ;4.67 ;4;0;5;131434356;Salinrat;;Lat Phrao;13.80776;100.61499;Entire home/apt;7900;30;3;17-03-2020;0.05;3;346;0;
23835175;Condo in Bangkok ;4.81 ;1;2;1.5 ;178797330;Xu;;Khlong Toei;13.72423;100.56663;Entire home/apt;2425;15;72;20-12-2023;1.03;17;218;7;
24007821;Condo in Khet Bang Khen ;0;0;1;1;171112464;Ploynapat;;Bang Khen;13.87101;100.60287;Private room;899;1;0;;;1;0;0;
23836420;Condo in Khet Bangkok Noi ;5.0 ;1;1;1;160640488;Ploy;;Bangkok Noi;13.76107;100.47089;Entire home/apt;1080;1;6;30-08-2020;0.09;1;0;0;
24214309;Rental unit in Huai Khwang ;3.67 ;1;1;1;106788043;Susan;;Huai Khwang;13.77817;100.57526;Entire home/apt;1999;1;3;05-06-2018;0.04;1;365;0;
24217370;Serviced apartment in Khet Watthana ;0;0;1;1;100622801;Oakwood Residence;;Khlong Toei;13.72684;100.56993;Entire home/apt;4170;1;1;15-03-2022;0.05;6;357;0;
24217672;Home in Khet Lat Phrao ;0;1;1;1;182519749;Somkiat;;Lat Phrao;13.82211;100.61091;Shared room;5000;3;0;;;3;0;0;
24010980;Condo in Khet Khlong Toei ;4.75 ;1;1;1;180689743;Zuzy;;Vadhana;13.74743;100.55817;Private room;1450;1;44;01-12-2019;0.63;2;53;0;
23853024;Condo in Khet Bang Khae ;4.88 ;1;1;1;179160705;Pornkamol;;Phasi Charoen;13.71202;100.42732;Entire home/apt;1000;1;8;13-08-2023;0.16;1;178;3;
24015419;Rental unit in Khet Din Daeng ;0;1;1;1;106365728;Vongvariit;;Din Daeng;13.78821;100.57029;Private room;1800;1;0;;;1;0;0;
23860784;Condo in Khet Bang Kapi ;4.67 ;1;1;1;179253994;Namfon;;Bang Kapi;13.75256;100.64731;Entire home/apt;1590;7;3;19-04-2019;0.04;1;0;0;
23861669;Condo in Khet Bang Na ;4.91 ;1;1;1;85557906;Terachai;;Bang Na;13.67991;100.60939;Entire home/apt;620;5;66;01-12-2023;0.97;7;309;15;
24225834;Boutique hotel in Khet Khlong Toei ;4.0 ;20;1;1;182613090;Thirawat;;Khlong Toei;13.73529;100.56193;Private room;2300;1;5;29-11-2018;0.07;1;0;0;
24233487;Rental unit in Khet Sathon ;5.0 ;1;2;1;172607821;Chulapa;;Sathon;13.72076;100.53058;Entire home/apt;3000;3;21;17-04-2023;0.31;2;28;1;
24022031;Rental unit in Saimai District ;0;1;1;1;26575230;K.;;Sai Mai;13.89093898;100.6140188;Private room;450;1;0;;;11;365;0;
24233773;Rental unit in Khet Sathon ;5.0 ;1;2;1;172607821;Chulapa;;Sathon;13.71917;100.53301;Entire home/apt;3000;3;3;04-10-2018;0.04;2;20;0;
23862109;Condo in Khet Bang Sue ;4.86 ;11;0;1;21970931;Nui;;Bang Sue;13.81896;100.53214;Entire home/apt;990;30;73;06-10-2023;1.04;24;195;16;
24025501;Rental unit in Khet Huai Khwang ;0;0;1;1;75693870;Savi;;Huai Khwang;13.74827;100.57802;Entire home/apt;1349;14;1;24-05-2018;0.01;8;179;0;
24234542;Condo in Khet Watthana ;4.96 ;1;2;1;3646310;Preeti;;Khlong Toei;13.71648;100.58791;Entire home/apt;720;30;23;09-12-2023;0.39;3;103;8;
24027012;Condo in Bangkok ;4.53 ;3;0;7;178289551;Kiki;;Thon buri;13.71653;100.4801;Private room;1800;3;17;30-01-2020;0.26;1;80;0;
24235229;Condo in Bangkok ;5.0 ;1;1;1.5 ;54743221;Nueng;;Bang Na;13.67411;100.60609;Entire home/apt;2000;14;11;12-12-2023;0.63;2;263;7;
24244961;Condo in กรุงเทพมหานคร ;0;1;1;1;124102;Giacomo & Rolly;;Vadhana;13.74241;100.56169;Entire home/apt;1730;15;1;19-02-2019;0.02;1;365;0;
23863409;Condo in Khet Khlong Toei ;0;1;1;1;173048597;อมิตา;;Khlong Toei;13.72635;100.56891;Private room;2400;1;0;;;1;179;0;
23864014;Condo in Khet Chatuchak ;0;2;1;1;173039985;นที;;Din Daeng;13.79649;100.57055;Private room;1500;1;0;;;1;179;0;
24027734;Rental unit in Khet Bang Na ;0;1;2;1;73452483;Pusdee;;Bang Na;13.67455;100.63667;Private room;350;180;0;;;2;180;0;
24033171;Serviced apartment in Thailand ;0;2;3;1;120166695;ณัฐรดา;;Khlong Toei;13.70764;100.5996;Shared room;3000;1;0;;;3;363;0;
24034340;Rental unit in Khet Huai Khwang ;0;1;2;1;180895804;Siqi;;Huai Khwang;13.77598;100.57968;Entire home/apt;1500;1;1;01-01-2019;0.02;1;365;0;
23864529;Rental unit in Khet Watthana ;4.55 ;2;2;1;62875224;Jimmy;;Vadhana;13.73636;100.58523;Entire home/apt;35005;3;71;02-03-2020;1.01;1;365;0;
23886398;Rental unit in Khet Bangkok Yai ;0;1;1;1;179499751;Hadee;;Bangkok Yai;13.73031;100.47515;Private room;4500;1;0;;;1;0;0;
24250398;Rental unit in Khet Thon Buri ;0;1;1;1;182848774;Manoj;;Thon buri;13.71586;100.47937;Private room;850;14;1;08-07-2018;0.02;1;364;0;
24251438;Serviced apartment in Khet Watthana ;0;2;2;2;100622801;Oakwood Residence;;Khlong Toei;13.72714;100.57018;Entire home/apt;8370;1;0;;;6;358;0;
24251602;Condo in Bangkok ;0;2;3;2.5 ;8979103;Chalochinee;;Suanluang;13.73486;100.64684;Private room;4500;1;0;;;1;0;0;
24045442;Rental unit in Bangkok ;4.78 ;1;2;1;3773805;Danai And BicGy;;Khlong Toei;13.73937;100.55521;Entire home/apt;;2;32;28-02-2023;0.47;13;0;3;
24045709;Rental unit in Bangkok ;4.92 ;1;2;1;3773805;Danai And BicGy;;Khlong Toei;13.73937;100.55521;Entire home/apt;;2;26;20-05-2023;0.38;13;0;3;
24046017;Rental unit in Bangkok ;4.95 ;1;2;1;3773805;Danai And BicGy;;Khlong Toei;13.73937;100.55521;Entire home/apt;;2;56;13-08-2023;0.81;13;0;11;
24046213;Rental unit in Bangkok ;4.90 ;1;2;1;3773805;Danai And BicGy;;Khlong Toei;13.73937;100.55521;Entire home/apt;;2;39;27-07-2023;0.56;13;0;6;
24047636;Rental unit in Khet Watthana ;4.91 ;4;0;4;11005873;Pat;;Vadhana;13.74048;100.58589;Entire home/apt;3000;200;11;26-08-2018;0.16;9;179;0;
24253318;Rental unit in ห้วยขวาง ;0;1;1;1;182877871;Sujittra;;Huai Khwang;13.76784;100.58018;Private room;1000;365;0;;;1;0;0;
23895499;Rental unit in Khet Watthana ;4.56 ;1;1;1;36199099;Ohh;;Vadhana;13.73557;100.56435;Entire home/apt;2250;20;16;10-12-2023;0.23;5;323;3;
24067487;Condo in Khet Watthana ;4.89 ;1;1;1.5 ;181212010;Theresia;;Khlong Toei;13.72849;100.56799;Entire home/apt;1543;30;9;30-09-2023;0.13;2;88;3;
24457942;Boutique hotel in Pathumwan ;4.85 ;1;1;1;378180502;Panitchaya;;Parthum Wan;13.74662;100.54971;Private room;10483;1;13;19-12-2019;0.19;25;50;0;
24461454;Condo in Bangkok ;0;2;2;2;182567523;Borirat;;Bang Na;13.65624;100.64459;Entire home/apt;721;365;0;;;1;0;0;
24466219;Condo in Bangkok ;4.25 ;1;1;1;133082557;Jn;;Huai Khwang;13.75343;100.57602;Entire home/apt;1643;2;52;20-11-2023;0.76;21;89;24;
24257366;Townhouse in Khet Watthana ;0;5;0;5;182913252;Jack;;Vadhana;13.73821;100.58499;Private room;5000;1;0;;;1;0;0;
24259756;Condo in Khet Khlong Toei ;4.79 ;1;1;1;110001046;Jariyaporn;;Khlong Toei;13.70323;100.59247;Entire home/apt;750;180;38;17-03-2020;0.56;1;207;0;
24072827;Condo in Khlong Toei ;0;1;1;1;48174623;Nuttakorn;;Khlong Toei;13.71196;100.58344;Private room;800;3;1;04-04-2021;0.03;2;329;0;
24270235;Rental unit in Khet Chatuchak ;0;1;1;1;159418135;Chadabhorn;;Chatu Chak;13.82794;100.5564;Private room;1650;3;0;;;1;0;0;
24474802;Rental unit in กรุงเทพมหานคร ;5.0 ;1;1;1;11060599;Thanthip;;Min Buri;13.79295;100.71518;Private room;;1;9;01-03-2023;0.13;2;0;1;
24073318;Townhouse in กรุงเทพมหานคร ;0;2;2;2.5 ;118332913;Issara;;Bang Phlat;13.78907;100.48571;Entire home/apt;3500;1;0;;;1;87;0;
24477507;Hostel in Khet Bang Rak ;3.50 ;1;1;1;83023551;Yaya;;Bang Rak;13.72526;100.52168;Private room;475;1;4;18-02-2019;0.06;7;0;0;
24477904;Boutique hotel in Pathumwan ;4.75 ;1;1;1;378180502;Panitchaya;;Parthum Wan;13.74662;100.54971;Private room;10883;1;5;07-02-2020;0.07;25;50;0;
24270329;Serviced apartment in Khet Din Daeng ;4.35 ;1;1;1;183038843;Mp;;Din Daeng;13.77277;100.55813;Private room;450;1;34;25-11-2023;0.49;2;359;12;
24084882;Rental unit in Bangkok ;4.74 ;1;1;4;32386443; Anumart;;Ratchathewi;13.75698;100.52918;Private room;600;2;54;16-04-2023;0.77;3;335;10;
24274842;Rental unit in Bangkok ;4.53 ;1;1;1;183037434;Yo;;Khlong Toei;13.70867;100.598;Entire home/apt;700;30;19;22-12-2022;0.27;2;344;0;
24481417;Hostel in Khet Pom Prap Sattru Phai ;4.78 ;1;2;2;165628058;Peace;;Pom Prap Sattru Phai;13.74672;100.50873;Hotel room;1285;1;9;01-02-2020;0.13;10;0;0;
24086868;Hostel in Khet Sathon ;0;1;0;4;150929956;น.ส.ดาณี;;Bang Rak;13.72077;100.52169;Private room;800;1;1;20-03-2019;0.02;17;178;0;
24287691;Rental unit in Khet Din Daeng ;4.0 ;1;1;1;183038843;Mp;;Din Daeng;13.77247;100.55798;Private room;475;1;10;19-08-2023;0.14;2;363;1;
24093510;Rental unit in Khet Watthana ;5.0 ;2;3;2;111844630;B;;Vadhana;13.74012;100.57224;Entire home/apt;3425;2;21;09-12-2023;0.31;28;175;13;
24485408;Hostel in Khet Bangkok Noi ;0;1;1;1;154014557;Feel Good;;Bang Phlat;13.76427;100.48935;Private room;700;1;1;25-01-2023;0.09;6;364;1;
24095060;Condo in Khet Bang Sue ;0;1;1;1;180484661;Pasun;;Bang Sue;13.81977;100.53618;Entire home/apt;970;7;2;20-02-2020;0.04;1;180;0;
24486806;Hostel in Khet Bangkok Yai ;0;1;2;0;184970638;Ormmie;;Bangkok Yai;13.73968;100.48592;Hotel room;750;1;0;;;5;362;0;
24291415;Condo in Krung Thep Maha Nakhon ;0;1;1;1;146377637;Jib;;Vadhana;13.73303;100.58351;Private room;1700;1;0;;;1;86;0;
24292678;Rental unit in Khet Ratchathewi ;4.86 ;1;1;1;120880881;Paniss And Penny;;Ratchathewi;13.75147;100.53965;Entire home/apt;1542;2;66;15-12-2023;0.95;17;77;24;
24107532;Home in Khet Khan Na Yao ;0;3;0;5;85003972;Chayanuch;;Khan Na Yao;13.84365;100.65403;Private room;10000;1;0;;;1;0;0;
24487114;Townhouse in Bangkok ;4.85 ;8;0;25;184970638;Ormmie;;Bangkok Yai;13.73849;100.48525;Entire home/apt;11700;1;13;30-09-2023;0.26;5;319;8;
24122638;Condo in Bangkok ;4.40 ;1;1;1;1920255;Dao;;Phra Khanong;13.69987;100.60418;Entire home/apt;1200;30;15;28-11-2023;0.31;1;308;7;
24126248;Hostel in Khet Sathon ;0;1;1;1;150929956;น.ส.ดาณี;;Sathon;13.71687;100.51934;Private room;600;1;0;;;17;89;0;
24498210;Rental unit in Din Daeng ;4.98 ;0;1;1;158682198;Miley;;Din Daeng;13.77497;100.56036;Private room;571;2;115;04-12-2023;1.66;3;63;13;
24501045;Rental unit in Bangkok ;0;0;1;1;183037434;Yo;;Khlong Toei;13.71102;100.59678;Entire home/apt;700;30;2;31-07-2022;0.04;2;365;0;
24501685;Boutique hotel in Pathumwan ;0;2;2;2;378180502;Panitchaya;;Parthum Wan;13.74662;100.54971;Private room;22367;1;2;01-04-2019;0.03;25;50;0;
24293543;Home in Khet Khlong Toei ;0;1;1;1;60371199;Matthew;;Khlong Toei;13.71571;100.57989;Private room;1000;7;0;;;1;0;0;
24127453;Hostel in Khet Sathon ;0;1;0;7;150929956;น.ส.ดาณี;;Sathon;13.71621;100.52163;Shared room;900;1;0;;;17;180;0;
24135602;Rental unit in Khet Sathon ;4.99 ;2;2;2;114934916;Klass;;Sathon;13.71949;100.53255;Entire home/apt;3500;3;79;05-12-2023;1.14;6;24;8;
24503255;Condo in Chatuchak ;0;2;2;1;146826737;Phukij;;Chatu Chak;13.80369;100.5768;Private room;3500;1;0;;;1;0;0;
24524051;Rental unit in Khet Prawet ;3.80 ;1;1;1;92383573;Mee Sin Dee Apartment Condo;;Pra Wet;13.6908;100.64131;Private room;650;7;5;27-05-2019;0.07;2;0;0;
24140223;Townhouse in Bangkok ;4.93 ;1;2;1;63563394;Pong;;Sathon;13.71672;100.52038;Private room;;1;60;17-02-2020;0.86;3;0;0;
24163036;Rental unit in Khet Watthana ;4.96 ;1;1;1;31006545;Oak;;Vadhana;13.74334;100.56859;Entire home/apt;4326;1;101;15-11-2023;1.60;2;139;32;
24524452;Rental unit in Chatuchak ;4.38 ;1;1;1;28775498;Nuansong;;Chatu Chak;13.84222;100.58845;Private room;750;7;8;25-08-2023;0.12;2;69;5;
24524641;Rental unit in Khet Huai Khwang ;4.94 ;5;0;6;29488167;Potae Pongthorn;;Huai Khwang;13.79088;100.57484;Entire home/apt;9463;1;109;10-11-2023;1.59;10;314;24;
24528398;Hostel in Khet Thon Buri ;5.0 ;4;0;16;167136279;Songsit;;Khlong San;13.73178;100.49542;Shared room;1100;1;3;14-03-2019;0.04;1;360;0;
24293746;Condo in Khet Yan Nawa ;0;2;2;2;6266970;Sherry;;Yan na wa;13.69841;100.53777;Entire home/apt;2500;7;0;;;1;0;0;
